,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,model,TotalCounts,Target
15,,MINT BOX Nikon Nikonos V UW Film Camera body NEW Oring 625,283622712724,**MINT IN BOX** Nikon Nikonos V UW Film Camera body w/ NEW O-ring and more #625,https://www.ebay.com/itm/MINT-BOX-Nikon-Nikonos-V-UW-Film-Camera-body-w-NEW-O-ring-and-more-625-/283622712724,249.9,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
88,,Nikon F100 35 mm SLR Black Body BodyCap Tokyo JAPAN C040,174039486400,[Excellent+++++] Nikon F100 35mm SLR Black Body w/ BodyCap From Tokyo JAPAN C040,https://www.ebay.com/itm/Excellent-Nikon-F100-35mm-SLR-Black-Body-w-BodyCap-Tokyo-JAPAN-C040-/174039486400,129.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
61,,Nikon GR1010 grip Nikon 1 V3 Japan 11017944,264430248763,Nikon GR-1010 grip for Nikon 1 V3  From Japan  #11017944,https://www.ebay.com/itm/Nikon-GR-1010-grip-Nikon-1-V3-Japan-11017944-/264430248763,99.99,USD,JP,64343,Straps & Hand Grips,FixedPrice,Used,,1.0,32
93,,Nikon DP20 DP20 View Finder Nikon F4 F4S F4E SN6356261 Near Mint,264483576394,Nikon DP-20 DP20 View Finder for Nikon F4 F4S F4E SN6356261  **Near Mint**,https://www.ebay.com/itm/Nikon-DP-20-DP20-View-Finder-Nikon-F4-F4S-F4E-SN6356261-Near-Mint-/264483576394,83.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,,1.0,35
57,,Mint Nikon AiS Nikkor 85 mm AIS MF Lens Japan 334,173856100249,[Near Mint!] Nikon Ai-S Nikkor 85mm f/1.4 AIS MF Lens  From Japan  #334,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-S-Nikkor-85mm-f-1-4-AIS-MF-Lens-Japan-334-/173856100249,543.0,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,20
57,,Ship 24 Hours Rare Vintage 2000 Nikon Coolpix 880 Digital Camera,133083413208,@ Ship in 24 Hours! @ Rare Vintage from 2000! @ Nikon Coolpix 880 Digital Camera,https://www.ebay.com/itm/Ship-24-Hours-Rare-Vintage-2000-Nikon-Coolpix-880-Digital-Camera-/133083413208,15.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,,1.0,6
10,,Nikon F Eye Level Silver 91807,153668121687,Nikon F Eye Level Silver #91807,https://www.ebay.com/itm/Nikon-F-Eye-Level-Silver-91807-/153668121687,71.99,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,20
14,,NEAR MINT NIKON F100 Auto Focus 35 mm Film Camera Black AF SLR JAPAN 86,312745991905,【 NEAR MINT 】NIKON F100 Auto Focus 35 mm Film Camera Black AF SLR From JAPAN #86,https://www.ebay.com/itm/NEAR-MINT-NIKON-F100-Auto-Focus-35-mm-Film-Camera-Black-AF-SLR-JAPAN-86-/312745991905,198.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
11,,Nikon New FM2 35 mm SLR Film Camera Body Japan 369,192871826103,【Excellent+++】 Nikon New FM2 35mm SLR Film Camera Body Only from Japan #369,https://www.ebay.com/itm/Excellent-Nikon-New-FM2-35mm-SLR-Film-Camera-Body-Only-Japan-369-/192871826103,249.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
50,,Mint BOX Nikon AS17 TTL Flash Unit Coupler F3 Japan,383124315736,【 Mint in BOX 】 Nikon AS-17 TTL Flash Unit Coupler for F3 From Japan,https://www.ebay.com/itm/Mint-BOX-Nikon-AS-17-TTL-Flash-Unit-Coupler-F3-Japan-/383124315736,64.99,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used,AS-17,1.0,17
4,,Nikon GR1010 grip Nikon 1 V3 Japan 11017944,264430248763,Nikon GR-1010 grip for Nikon 1 V3  From Japan  #11017944,https://www.ebay.com/itm/Nikon-GR-1010-grip-Nikon-1-V3-Japan-11017944-/264430248763,99.99,USD,JP,64343,Straps & Hand Grips,FixedPrice,Used,,1.0,32
88,,Exc5 Nikon Focusing Screen Nikon F4 F4S Type B Japan 168,392402834457,[Exc+5] Nikon Focusing Screen for Nikon F4 F4S Type B from Japan #168,https://www.ebay.com/itm/Exc-5-Nikon-Focusing-Screen-Nikon-F4-F4S-Type-B-Japan-168-/392402834457,9.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,,1.0,35
78,,Opt Mint Nikon Ai Nikkor 200 mm f4 Telephoto MF Lens Japan 690657,372739276244,[Opt Mint] Nikon Ai Nikkor 200mm f/4 Telephoto MF Lens From Japan #690657,https://www.ebay.com/itm/Opt-Mint-Nikon-Ai-Nikkor-200mm-f-4-Telephoto-MF-Lens-Japan-690657-/372739276244,91.99,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,20
3,,Nikon DP20 DP20 View Finder Nikon F4 F4S F4E SN6264435,323938522409,Nikon DP-20 DP20 View Finder for Nikon F4 F4S F4E SN6264435  **Excellent+**,https://www.ebay.com/itm/Nikon-DP-20-DP20-View-Finder-Nikon-F4-F4S-F4E-SN6264435-Excellent-/323938522409,49.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,,1.0,35
4,,Nikon F4 35 mm SLR Film Camera Body SN2307139,254368866447,Nikon F4 35mm SLR Film Camera Body Only  SN2307139,https://www.ebay.com/itm/Nikon-F4-35mm-SLR-Film-Camera-Body-Only-SN2307139-/254368866447,45.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
68,,Nikon New FM2 35 mm SLR Film Camera Body Japan 369,192871826103,【Excellent+++】 Nikon New FM2 35mm SLR Film Camera Body Only from Japan #369,https://www.ebay.com/itm/Excellent-Nikon-New-FM2-35mm-SLR-Film-Camera-Body-Only-Japan-369-/192871826103,249.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
25,,Nikon 105 mm F4 Ai Lens SN213190,264487087128,Nikon Micro-NIKKOR 105mm F4 Ai Lens  SN213190,https://www.ebay.com/itm/Nikon-Micro-NIKKOR-105mm-F4-Ai-Lens-SN213190-/264487087128,81.8,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,20
11,,NEAR MINT Nikon Ai Nikkor 135 mm Telephoto MF Lens JAPAN 15,133171337157,[NEAR MINT] Nikon Ai Nikkor 135mm f/2.8 Telephoto MF Lens from JAPAN 15,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-Nikkor-135mm-f-2-8-Telephoto-MF-Lens-JAPAN-15-/133171337157,119.99,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,20
24,,Nikon 105 mm f4 Ai MF Macro Prime Lens SN213680 Japan,133184932080,Nikon Micro-NIKKOR 105mm f/4 Ai MF Macro Prime Lens SN213680 from Japan,https://www.ebay.com/itm/Nikon-Micro-NIKKOR-105mm-f-4-Ai-MF-Macro-Prime-Lens-SN213680-Japan-/133184932080,69.8,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,20
8,,Nikon DP20 DP20 View Finder Nikon F4 F4S F4E SN6219345,323914848461,Nikon DP-20 DP20 View Finder for Nikon F4 F4S F4E  SN6219345,https://www.ebay.com/itm/Nikon-DP-20-DP20-View-Finder-Nikon-F4-F4S-F4E-SN6219345-/323914848461,34.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,,1.0,35
52,,Nikon F Photomic FTN Finder SN496271,264474622282,Nikon F Photomic FTN Finder  SN496271,https://www.ebay.com/itm/Nikon-F-Photomic-FTN-Finder-SN496271-/264474622282,17.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,,1.0,35
51,,Nikon F 35 mm SLR Film Camera Body SN7123904,264472861425,Nikon F 35mm SLR Film Camera Body Only SN7123904,https://www.ebay.com/itm/Nikon-F-35mm-SLR-Film-Camera-Body-Only-SN7123904-/264472861425,37.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
7,,MODULATION OPTICS MICROSCOPE OBJECTIVE HMC 40 20 LWD 160 TWO SET,202733495846,MODULATION OPTICS MICROSCOPE OBJECTIVE LENS SET HMC 40 / 20 LWD  160  TWO SET!,https://www.ebay.com/itm/MODULATION-OPTICS-MICROSCOPE-OBJECTIVE-LENS-SET-HMC-40-20-LWD-160-TWO-SET-/202733495846,349.0,USD,JP,185223,Microscopes,FixedPrice,Used,,1.0,22
92,,Nikon AF Nikkor 180 mm ED Prime Lens Excellent Japan FS 0916,143401411372,Nikon AF Nikkor 180mm f/2.8 ED Prime Lens [Excellent+++] from Japan F/S #0916,https://www.ebay.com/itm/Nikon-AF-Nikkor-180mm-f-2-8-ED-Prime-Lens-Excellent-Japan-F-S-0916-/143401411372,324.0,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,20
15,,Nikon D600 Digital SLR Camera Black Body Box 190829r,223663262155,Nikon D600 24.3MP Digital SLR Camera Black Body with Box #190829r,https://www.ebay.com/itm/Nikon-D600-24-3MP-Digital-SLR-Camera-Black-Body-Box-190829r-/223663262155,483.34,USD,JP,31388,Digital Cameras,StoreInventory,Used,,1.0,6
95,,Nikon Back Door Nikon F3 SN459 Excellent,254363071923,Nikon Back Door for Nikon F3 SN459  **Excellent+**,https://www.ebay.com/itm/Nikon-Back-Door-Nikon-F3-SN459-Excellent-/254363071923,33.5,USD,JP,29973,Film Backs & Holders,StoreInventory,Used,,1.0,8
3,,Nikon NIKKOR Ai 50 mm Condition 1504,303106784379,Nikon NIKKOR Ai 50mm f/1.4 Very Good Condition #1504,https://www.ebay.com/itm/Nikon-NIKKOR-Ai-50mm-f-1-4-Very-Good-Condition-1504-/303106784379,125.0,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,20
1,,canvas camera strap vintage original 35 mm slr camera 2790,323876036646,nikon canvas camera strap green vintage original for 35mm slr camera 2790,https://www.ebay.com/itm/nikon-canvas-camera-strap-green-vintage-original-35mm-slr-camera-2790-/323876036646,12.8,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,,1.0,32
69,,TOP MINT AS box Nikon Speedlight SB 600 Shoe Mount Flash Japan,293251057773,TOP MINT [AS IS in box] Nikon Speedlight SB 600 Shoe Mount Flash from Japan,https://www.ebay.com/itm/TOP-MINT-AS-box-Nikon-Speedlight-SB-600-Shoe-Mount-Flash-Japan-/293251057773,39.0,USD,JP,48515,Flashes,StoreInventory,Used,,1.0,14
76,,Nikon Nikkor 35 mm f2 2 Ais Lens 237510,153553840238,Nikon Nikkor 35mm f/2 f 2 Ai-s Lens *237510,https://www.ebay.com/itm/Nikon-Nikkor-35mm-f-2-f-2-Ai-s-Lens-237510-/153553840238,153.99,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,20
77,,Exc Nikon Nikkor 85 mm f2 2 Ai Lens 207644,163858620043,Exc+++ Nikon Nikkor 85mm f/2 f 2 Ai Lens *207644,https://www.ebay.com/itm/Exc-Nikon-Nikkor-85mm-f-2-f-2-Ai-Lens-207644-/163858620043,168.99,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,20
55,,Nikon F Photomic FTN 35 mm SLR Film Camera Black Body SN7253182,143391615956,Nikon F Photomic FTN 35mm SLR Film Camera Black Body Only SN7253182 w/AS-1,https://www.ebay.com/itm/Nikon-F-Photomic-FTN-35mm-SLR-Film-Camera-Black-Body-Only-SN7253182-w-AS-1-/143391615956,142.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
82,,Nikon Nikomat EL 35 mm SLR Film Camera Body SN7517234,323918447720,Nikon Nikomat EL 35mm SLR Film Camera Body Only  SN7517234,https://www.ebay.com/itm/Nikon-Nikomat-EL-35mm-SLR-Film-Camera-Body-Only-SN7517234-/323918447720,10.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
31,,Exc5 Nikon Focusing Screen Nikon F4 F4S Type B Japan 168,392402834457,[Exc+5] Nikon Focusing Screen for Nikon F4 F4S Type B from Japan #168,https://www.ebay.com/itm/Exc-5-Nikon-Focusing-Screen-Nikon-F4-F4S-Type-B-Japan-168-/392402834457,9.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,,1.0,35
69,,Nikon F Photomic FTN 35 mm SLR Film Camera SN7292703 Excellent,254362090863,Nikon F Photomic FTN 35mm SLR Film Camera  SN7292703 **Excellent++**,https://www.ebay.com/itm/Nikon-F-Photomic-FTN-35mm-SLR-Film-Camera-SN7292703-Excellent-/254362090863,107.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
29,,Titanium Nikon FM2 T SLR Film Camera Body Strap Japan 362,192868236521,【 Titanium !】 Nikon new FM2/T SLR Film Camera Body Only w/ Strap from Japan #362,https://www.ebay.com/itm/Titanium-Nikon-new-FM2-T-SLR-Film-Camera-Body-Only-w-Strap-Japan-362-/192868236521,399.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
46,,MINT Nikon Focusing Screen Type A F F2 Japan 220,193130303092,【MINT】 Nikon Focusing Screen Type A for F F2 from Japan #220,https://www.ebay.com/itm/MINT-Nikon-Focusing-Screen-Type-F-F2-Japan-220-/193130303092,39.99,USD,JP,167930,Viewfinders & Eyecups,FixedPrice,Used,,1.0,35
5,,Nikon Ai NIKKOR 50 mm F14 MF Lens Japan,323931681850,*Excellent+++++* Nikon Ai NIKKOR 50mm F1.4 MF Lens from Japan,https://www.ebay.com/itm/Excellent-Nikon-Ai-NIKKOR-50mm-F1-4-MF-Lens-Japan-/323931681850,69.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,20
95,,Mint Nikon PB6 M Macro Copy PB6 Bellows Japan Free Shipping,123853488955,Mint Nikon PB-6M Macro Copy Stand for PB-6 Bellows From Japan Free Shipping,https://www.ebay.com/itm/Mint-Nikon-PB-6M-Macro-Copy-Stand-PB-6-Bellows-Japan-Free-Shipping-/123853488955,85.0,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used,,1.0,17
25,,Exc Box Nikon CF27 CF27 Semi Soft Case FE2 FE FM2 FM Japan 1237,401855371438,*Exc+++++ in Box* Nikon CF-27 CF27 Semi Soft Case for FE2 FE FM2 FM Japan #1237,https://www.ebay.com/itm/Exc-Box-Nikon-CF-27-CF27-Semi-Soft-Case-FE2-FE-FM2-FM-Japan-1237-/401855371438,89.0,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,,1.0,4
3,,Nikon AF Nikkor 80200 mm f 4556 D Zoom LENSJAPAN 190995,174005601461,"""As Is"" Nikon AF Nikkor 80-200mm f/ 4.5-5.6 D Zoom LENSJAPAN #190995",https://www.ebay.com/itm/As-Is-Nikon-AF-Nikkor-80-200mm-f-4-5-5-6-D-Zoom-LENSJAPAN-190995-/174005601461,34.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,20
58,,Mint Nikon MB40 Power Battery Pack Nikon F6 JAPAN 471,293239873071,【Near Mint】 Nikon MB-40 Power Battery Pack for Nikon F6 From JAPAN #471,https://www.ebay.com/itm/Near-Mint-Nikon-MB-40-Power-Battery-Pack-Nikon-F6-JAPAN-471-/293239873071,169.9,USD,JP,29967,Battery Grips,StoreInventory,Used,,1.0,1
11,,Nikon F4s 35 mm SLR Film Camera Body SN2425825,254362090910,Nikon F4s 35mm SLR Film Camera Body Only  SN2425825,https://www.ebay.com/itm/Nikon-F4s-35mm-SLR-Film-Camera-Body-Only-SN2425825-/254362090910,127.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
51,,Nikon DP20 DP20 View Finder Nikon F4 F4S F4E SN6225132,323901691434,Nikon DP-20 DP20 View Finder for Nikon F4 F4S F4E  SN6225132,https://www.ebay.com/itm/Nikon-DP-20-DP20-View-Finder-Nikon-F4-F4S-F4E-SN6225132-/323901691434,19.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,,1.0,35
83,,Nikon F4s 35 mm SLR Film Camera Body SN2313801 Excellent,264472864227,Nikon F4s 35mm SLR Film Camera Body Only  SN2313801 **Excellent+**,https://www.ebay.com/itm/Nikon-F4s-35mm-SLR-Film-Camera-Body-Only-SN2313801-Excellent-/264472864227,147.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
81,,Parts Nikon BELLOWS ATTACHMENT PB6E PB6 371106,133178979688,"Parts for Nikon BELLOWS FOCUSING ATTACHMENT PB-6E, PB-6  #371106",https://www.ebay.com/itm/Parts-Nikon-BELLOWS-FOCUSING-ATTACHMENT-PB-6E-PB-6-371106-/133178979688,19.0,USD,JP,30059,"Lens Adapters, Mounts & Tubes",StoreInventory,Used,,1.0,17
9,,EXC5 Nikon AR3 Cable Release Silver Box Japan 1089,401879544533,[ EXC+5 ] Nikon AR-3 Cable Release Silver w/ Box From Japan #1089,https://www.ebay.com/itm/EXC-5-Nikon-AR-3-Cable-Release-Silver-w-Box-Japan-1089-/401879544533,16.99,USD,JP,64345,Remotes & Shutter Releases,FixedPrice,Used,,1.0,30
50,,Nikon MF22 Data Nikon F4 F4S F4E SN215726 Excellent,223669939134,Nikon MF-22 Data Back for Nikon F4 F4S F4E  SN215726 **Excellent++**,https://www.ebay.com/itm/Nikon-MF-22-Data-Back-Nikon-F4-F4S-F4E-SN215726-Excellent-/223669939134,23.0,USD,JP,29973,Film Backs & Holders,StoreInventory,Used,,1.0,8
49,,Nikon Focusing Screen Nikon F4 Type E SN628,223662696369,Nikon Focusing Screen for Nikon F4 Type E  SN628,https://www.ebay.com/itm/Nikon-Focusing-Screen-Nikon-F4-Type-E-SN628-/223662696369,9.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,,1.0,35
65,,Vintage Nikon Fieldscope Eyepiece Scope Near MINT 195,132996891402,Vintage Nikon Fieldscope 40x Eyepiece for Spotting Scope [Near MINT] #195,https://www.ebay.com/itm/Vintage-Nikon-Fieldscope-40x-Eyepiece-Spotting-Scope-Near-MINT-195-/132996891402,85.5,USD,JP,31715,Spotting Scopes,StoreInventory,Used,Vintage Nikon Fieldscope 40x Eyepiece for Spotting,1.0,31
33,,NEAR MINT NIKON STRAP NIKOMAT EL JAPAN,372748447136,NEAR MINT NIKON STRAP FOR NIKOMAT EL FROM JAPAN,https://www.ebay.com/itm/NEAR-MINT-NIKON-STRAP-NIKOMAT-EL-JAPAN-/372748447136,19.99,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,,1.0,32
69,,Excellent5Nikon MedicalNIKKOR 120 F4 Lens AC UNIT LA2 Japan 179,133147314415,【Excellent+5】Nikon Medical-NIKKOR 120㎜ F4 Lens with AC UNIT LA-2 From Japan #179,https://www.ebay.com/itm/Excellent-5-Nikon-Medical-NIKKOR-120-F4-Lens-AC-UNIT-LA-2-Japan-179-/133147314415,285.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AC UNIT LA-2 with Medical-NIKKOR 120㎜ F4 Len,1.0,20
53,,Nikon D5300 EXCELLENT Japan 15739,293238672805,Nikon D5300 [EXCELLENT] from Japan (15739),https://www.ebay.com/itm/Nikon-D5300-EXCELLENT-Japan-15739-/293238672805,268.0,USD,JP,31388,Digital Cameras,FixedPrice,Used,,1.0,6
1,,Mint Nikon Ais NIKKOR 50 mm AIS Pancake MF Lens Japan 020,401880942388,[Near Mint] Nikon Ai-s NIKKOR 50mm f/1.8 AIS Pancake MF Lens from Japan #020,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-s-NIKKOR-50mm-f-1-8-AIS-Pancake-MF-Lens-Japan-020-/401880942388,147.99,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,20
5,,Nikon F Eye Level Finder SN086,264481286315,Nikon F Eye Level Finder SN086,https://www.ebay.com/itm/Nikon-F-Eye-Level-Finder-SN086-/264481286315,85.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,,1.0,35
42,,Nikon FM2N 35 mm SLR Film Camera 23785 D4,143386358729,Nikon FM2N 35mm SLR Film Camera #23785 D4,https://www.ebay.com/itm/Nikon-FM2N-35mm-SLR-Film-Camera-23785-D4-/143386358729,280.0,USD,JP,15230,Film Cameras,FixedPrice,Used,,1.0,10
22,,Nikon Back Door Nikon F2 SN688 Excellent,254379860551,Nikon Back Door for Nikon F2  SN688 **Excellent+**,https://www.ebay.com/itm/Nikon-Back-Door-Nikon-F2-SN688-Excellent-/254379860551,17.0,USD,JP,29973,Film Backs & Holders,StoreInventory,Used,,1.0,8
25,,Nikon Back Door lever Battery cap Nikon F2 SN426 Excellent,264482148551,Nikon Back Door lever and Battery cap for Nikon F2 SN426  **Excellent++**,https://www.ebay.com/itm/Nikon-Back-Door-lever-and-Battery-cap-Nikon-F2-SN426-Excellent-/264482148551,9.8,USD,JP,30038,Film Camera Parts,StoreInventory,Used,,1.0,9
25,,Nikon FE 35 mm SLR Film Camera Body SN4168092,223648705052,Nikon FE 35mm SLR Film Camera Body Only SN4168092,https://www.ebay.com/itm/Nikon-FE-35mm-SLR-Film-Camera-Body-Only-SN4168092-/223648705052,27.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
26,,Nikon Back Door lever Battery cap Nikon F2 SN352 Excellent,264485729387,Nikon Back Door lever and Battery cap for Nikon F2 SN352 **Excellent++**,https://www.ebay.com/itm/Nikon-Back-Door-lever-and-Battery-cap-Nikon-F2-SN352-Excellent-/264485729387,9.6,USD,JP,30038,Film Camera Parts,StoreInventory,Used,,1.0,9
49,,Nikon AF NIKKOR 2885 mm F3545 AF Zoom Lens Japan,283546706411,Very Good Nikon AF NIKKOR 28-85mm F3.5-4.5 AF Zoom Lens From Japan,https://www.ebay.com/itm/Very-Good-Nikon-AF-NIKKOR-28-85mm-F3-5-4-5-AF-Zoom-Lens-Japan-/283546706411,18.0,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,20
48,,Nikon Genuine Original Vintage Nikkor 52 mm Front Lens Cap Japan spn191,254364254202,Nikon Genuine Original Vintage Nikkor 52mm Front Lens Cap / Made in Japan spn191,https://www.ebay.com/itm/Nikon-Genuine-Original-Vintage-Nikkor-52mm-Front-Lens-Cap-Made-Japan-spn191-/254364254202,10.48,USD,JP,79001,Lens Caps,StoreInventory,Used,,1.0,18
16,,Nikon Strap F5 SN502 Excellent,264469501717,Nikon Strap For F5 SN502 **Excellent++**,https://www.ebay.com/itm/Nikon-Strap-F5-SN502-Excellent-/264469501717,23.0,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,,1.0,32
56,,Nikon Nikonos Rear Lens Cap 2,143371383389,Nikon Nikonos Rear Lens Cap #2,https://www.ebay.com/itm/Nikon-Nikonos-Rear-Lens-Cap-2-/143371383389,1.0,USD,JP,79001,Lens Caps,StoreInventory,Used,,1.0,18
4,,Nikon Back Door Nikon F100 SN069,254357214539,Nikon Back Door for Nikon F100  SN069,https://www.ebay.com/itm/Nikon-Back-Door-Nikon-F100-SN069-/254357214539,57.0,USD,JP,29973,Film Backs & Holders,StoreInventory,Used,,1.0,8
61,,Nikon Leather Case Nikon FM10 SN485 Excellent,223688027933,Nikon Leather Case for Nikon FM10  SN485 **Excellent++**,https://www.ebay.com/itm/Nikon-Leather-Case-Nikon-FM10-SN485-Excellent-/223688027933,19.5,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,,1.0,4
0,,Nikon EM 35 mm SLR Film Camera Body SN7629384,264443902330,Nikon EM 35mm SLR Film Camera Body Only  SN7629384,https://www.ebay.com/itm/Nikon-EM-35mm-SLR-Film-Camera-Body-Only-SN7629384-/264443902330,27.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
43,,Nikon F3 HP F3HP 35 mm SLR Film Camera Body EXC Japan 476392,254326323401,Nikon F3 HP F3HP 35mm SLR Film Camera Body black EXC  from Japan  476392,https://www.ebay.com/itm/Nikon-F3-HP-F3HP-35mm-SLR-Film-Camera-Body-black-EXC-Japan-476392-/254326323401,198.0,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
18,,Near Mint GENUINE NIKON FOCUSSING SCREEN Type P F2 JAPAN,383150786983,【 Near Mint 】GENUINE NIKON FOCUSSING SCREEN Type P  For F2  from JAPAN,https://www.ebay.com/itm/Near-Mint-GENUINE-NIKON-FOCUSSING-SCREEN-Type-P-F2-JAPAN-/383150786983,99.99,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used,Nikon Focusing Screen Type P  For  F2,1.0,17
40,,Nikon F 35 mm SLR Film Camera Body SN6953868 Excellent,254373242773,Nikon F 35mm SLR Film Camera Body Only SN6953868  **Excellent++**,https://www.ebay.com/itm/Nikon-F-35mm-SLR-Film-Camera-Body-Only-SN6953868-Excellent-/254373242773,35.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
93,,Mint Nikon DW30 Waist Level Finder F5 Japan 18118,163606932486,[Mint] Nikon DW-30 Waist Level Finder For F5 From Japan #18118,https://www.ebay.com/itm/Mint-Nikon-DW-30-Waist-Level-Finder-F5-Japan-18118-/163606932486,138.0,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,,1.0,35
55,,Problem Nikon Nikomat FT2 35 mm SLR Film Camera Body SN5071085,323914849307,**Problem**  Nikon Nikomat FT2 35mm SLR Film Camera Body Only  SN5071085,https://www.ebay.com/itm/Problem-Nikon-Nikomat-FT2-35mm-SLR-Film-Camera-Body-Only-SN5071085-/323914849307,9.0,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
45,,Nikon 1 J1 camera body superb,263212528893,Nikon 1 J1 mirrorless digital camera body *bright red *superb,https://www.ebay.com/itm/Nikon-1-J1-mirrorless-digital-camera-body-bright-red-superb-/263212528893,129.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,,1.0,6
89,,MINT BEAUTIFUL Nikon New FM2 Silver Body 35 mm SLR Strap Japan 196,133173788837,MINT BEAUTIFUL Nikon New FM2 Silver Body Only 35mm SLR w/ Strap from Japan #196,https://www.ebay.com/itm/MINT-BEAUTIFUL-Nikon-New-FM2-Silver-Body-Only-35mm-SLR-w-Strap-Japan-196-/133173788837,369.0,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
40,,Exc NIKON R8 Super ZOOM 8 mm Movie Motion Picture Camera Japan 671,153569452270,【Exc+++++】 NIKON R8 Super ZOOM 8mm Movie Motion Picture Camera from Japan 671,https://www.ebay.com/itm/Exc-NIKON-R8-Super-ZOOM-8mm-Movie-Motion-Picture-Camera-Japan-671-/153569452270,138.69,USD,JP,4689,Movie Cameras,StoreInventory,Used,,1.0,25
35,,Exc Nikon Nikkor 85 mm f2 2 Ais Lens 313293,153638057968,Exc++ Nikon Nikkor 85mm f/2 f 2 Ai-s Lens *313293,https://www.ebay.com/itm/Exc-Nikon-Nikkor-85mm-f-2-f-2-Ai-s-Lens-313293-/153638057968,178.99,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,20
29,,Nikon F Eye Level Finder SN521,264470456754,Nikon F Eye Level Finder SN521,https://www.ebay.com/itm/Nikon-F-Eye-Level-Finder-SN521-/264470456754,67.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,,1.0,35
56,,Nikon Grip Df FX Full Frame Digital Camera shipping Japan,113885964336,Nikon DF-GR1 Grip for Df FX Full Frame Digital Camera shipping from Japan,https://www.ebay.com/itm/Nikon-DF-GR1-Grip-Df-FX-Full-Frame-Digital-Camera-shipping-Japan-/113885964336,89.0,USD,JP,29967,Battery Grips,StoreInventory,Used,,1.0,1
